"","seqid","source","type","start","end","score","strand","phase","attributes","ID"
"5372","chr14","SGD","gene",629795,630022,NA,"+",NA,"ID=YNL015W;Name=YNL015W;gene=PBI2;Alias=PBI2,IB2,I2B,LMA1;Ontology_term=GO:0005737,GO:0004866,GO:0030162,GO:0042144,GO:0000324,GO:0004867,GO:0005634,GO:0006810,GO:0015031;Note=Cytosolic%20inhibitor%20of%20vacuolar%20proteinase%20B%2C%20required%20for%20efficient%20vacuole%20inheritance%3B%20with%20thioredoxin%20forms%20protein%20complex%20LMA1%2C%20which%20assists%20in%20priming%20SNARE%20molecules%20and%20promotes%20vacuole%20fusion;dbxref=SGD:S000004960;orf_classification=Verified","YNL015W"
"5374","chr14","SGD","gene",630730,633864,NA,"+",NA,"ID=YNL014W;Name=YNL014W;gene=HEF3;Alias=HEF3,ZRG7;Ontology_term=GO:0003746,GO:0016887,GO:0006414,GO:0005830,GO:0000166,GO:0003723,GO:0005488,GO:0005524,GO:0006412,GO:0017111;Note=Translational%20elongation%20factor%20EF-3%3B%20paralog%20of%20YEF3%20and%20member%20of%20the%20ABC%20superfamily%3B%20stimulates%20EF-1%20alpha-dependent%20binding%20of%20aminoacyl-tRNA%20by%20the%20ribosome%3B%20normally%20expressed%20in%20zinc%20deficient%20cells;dbxref=SGD:S000004959;orf_classification=Verified","YNL014W"
"5376","chr14","SGD","gene",633544,633921,NA,"-",NA,"ID=YNL013C;Name=YNL013C;Ontology_term=GO:0003674,GO:0008150,GO:0005575;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data%3B%20partially%20overlaps%20the%20verified%20ORF%20HEF3%2FYNL014W;dbxref=SGD:S000004958;orf_classification=Dubious","YNL013C"
"53791","chr14","SGD","gene",634097,636076,NA,"+",NA,"ID=YNL012W;Name=YNL012W;gene=SPO1;Alias=SPO1;Ontology_term=GO:0004620,GO:0007126,GO:0005634,GO:0005783,GO:0009395,GO:0016042,GO:0016787,GO:0030435;Note=Meiosis-specific%20protein%20with%20similarity%20to%20phospholipase%20B%2C%20required%20for%20meiotic%20spindle%20pole%20body%20duplication%20and%20separation%3B%20required%20for%20spore%20formation;dbxref=SGD:S000004957;orf_classification=Verified","YNL012W"
"53831","chr14","SGD","gene",636247,637581,NA,"-",NA,"ID=YNL011C;Name=YNL011C;Ontology_term=GO:0008150,GO:0003674,GO:0005575;Note=Putative%20protein%20of%20unknown%20function%3B%20YNL011C%20is%20not%20an%20essential%20gene;dbxref=SGD:S000004956;orf_classification=Uncharacterized","YNL011C"
"53851","chr14","SGD","gene",638046,638771,NA,"+",NA,"ID=YNL010W;Name=YNL010W;Ontology_term=GO:0008150,GO:0003674,GO:0005634,GO:0005737,GO:0008152,GO:0016791;Note=Putative%20protein%20of%20unknown%20function%20with%20similarity%20to%20phosphoserine%20phosphatases%3B%20green%20fluorescent%20protein%20(GFP)-fusion%20protein%20localizes%20to%20the%20cytoplasm%20and%20nucleus%3B%20homozygous%20diploid%20mutant%20shows%20an%20increase%20in%20glycogen%20accumulation;dbxref=SGD:S000004955;orf_classification=Uncharacterized","YNL010W"
"53871","chr14","SGD","gene",639232,640494,NA,"+",NA,"ID=YNL009W;Name=YNL009W;gene=IDP3;Alias=IDP3;Ontology_term=GO:0006102,GO:0004450,GO:0005737,GO:0006635,GO:0006740,GO:0005777,GO:0005739,GO:0000287,GO:0006097,GO:0006099,GO:0008152,GO:0016491,GO:0016616,GO:0030145,GO:0046872;Note=Peroxisomal%20NADP-dependent%20isocitrate%20dehydrogenase%2C%20catalyzes%20oxidation%20of%20isocitrate%20to%20alpha-ketoglutarate%20with%20the%20formation%20of%20NADP(H%2B)%2C%20required%20for%20growth%20on%20unsaturated%20fatty%20acids;dbxref=SGD:S000004954;orf_classification=Verified","YNL009W"
"5389","chr14","SGD","gene",640622,642630,NA,"-",NA,"ID=YNL008C;Name=YNL008C;gene=ASI3;Alias=ASI3;Ontology_term=GO:0006511,GO:0005789,GO:0004842,GO:0005637,GO:0005634,GO:0016020,GO:0016021;Note=Putative%20integral%20membrane%20E3%20ubiquitin%20ligase%3B%20acts%20with%20Asi1p%20and%20Asi2p%20to%20ensure%20the%20fidelity%20of%20SPS-sensor%20signalling%20by%20maintaining%20the%20dormant%20repressed%20state%20of%20gene%20expression%20in%20the%20absence%20of%20inducing%20signals;dbxref=SGD:S000004953;orf_classification=Verified","YNL008C"
"5391","chr14","SGD","gene",642918,643976,NA,"-",NA,"ID=YNL007C;Name=YNL007C;gene=SIS1;Alias=SIS1;Ontology_term=GO:0006413,GO:0005843,GO:0051082,GO:0030188,GO:0006457,GO:0003677,GO:0007049,GO:0031072;Note=Type%20II%20HSP40%20co-chaperone%20that%20interacts%20with%20the%20HSP70%20protein%20Ssa1p%3B%20not%20functionally%20redundant%20with%20Ydj1p%20due%20to%20due%20to%20substrate%20specificity%3B%20shares%20similarity%20with%20bacterial%20DnaJ%20proteins;dbxref=SGD:S000004952;orf_classification=Verified","YNL007C"
"5393","chr14","SGD","gene",644478,645389,NA,"+",NA,"ID=YNL006W;Name=YNL006W;gene=LST8;Alias=LST8;Ontology_term=GO:0006810,GO:0000300,GO:0000139,GO:0010008,GO:0007165,GO:0005515,GO:0001558,GO:0031234,GO:0030950,GO:0030295,GO:0031505,GO:0031931,GO:0031932,GO:0031930,GO:0031929,GO:0005773,GO:0016020;Note=Protein%20required%20for%20the%20transport%20of%20amino%20acid%20permease%20Gap1p%20from%20the%20Golgi%20to%20the%20cell%20surface%3B%20component%20of%20the%20TOR%20signaling%20pathway%3B%20associates%20with%20both%20Tor1p%20and%20Tor2p%3B%20contains%20a%20WD-repeat;dbxref=SGD:S000004951;orf_classification=Verified","YNL006W"
"5395","chr14","SGD","gene",645724,646839,NA,"-",NA,"ID=YNL005C;Name=YNL005C;gene=MRP7;Alias=MRP7,MRPL2;Ontology_term=GO:0003735,GO:0006412,GO:0000048,GO:0005762,GO:0005739,GO:0005622,GO:0005840,GO:0030529;Note=Mitochondrial%20ribosomal%20protein%20of%20the%20large%20subunit;dbxref=SGD:S000004950;orf_classification=Verified","YNL005C"
"5397","chr14","SGD","gene",647326,649032,NA,"+",NA,"ID=YNL004W;Name=YNL004W;gene=HRB1;Alias=HRB1,TOM34;Ontology_term=GO:0005634,GO:0005737,GO:0030530,GO:0003723,GO:0016973,GO:0000166,GO:0003676;Note=Poly(A%2B)%20RNA-binding%20protein%2C%20involved%20in%20the%20export%20of%20mRNAs%20from%20the%20nucleus%20to%20the%20cytoplasm%3B%20similar%20to%20Gbp2p%20and%20Npl3p;dbxref=SGD:S000004949;orf_classification=Verified","YNL004W"
"5401","chr14","SGD","gene",649386,650240,NA,"-",NA,"ID=YNL003C;Name=YNL003C;gene=PET8;Alias=PET8,SAM5;Ontology_term=GO:0005743,GO:0000095,GO:0015805,GO:0005739,GO:0005488,GO:0006810,GO:0016020,GO:0016021;Note=S-adenosylmethionine%20transporter%20of%20the%20mitochondrial%20inner%20membrane%2C%20member%20of%20the%20mitochondrial%20carrier%20family%3B%20required%20for%20biotin%20biosynthesis%20and%20respiratory%20growth;dbxref=SGD:S000004948;orf_classification=Verified","YNL003C"
"5403","chr14","SGD","gene",650585,651553,NA,"-",NA,"ID=YNL002C;Name=YNL002C;gene=RLP7;Alias=RLP7,RPL7;Ontology_term=GO:0000465,GO:0000463,GO:0042273,GO:0019843,GO:0005730,GO:0042254,GO:0003723,GO:0003735,GO:0005622,GO:0005634,GO:0005840,GO:0006412;Note=Nucleolar%20protein%20with%20similarity%20to%20large%20ribosomal%20subunit%20L7%20proteins%3B%20constituent%20of%2066S%20pre-ribosomal%20particles%3B%20plays%20an%20essential%20role%20in%20processing%20of%20precursors%20to%20the%20large%20ribosomal%20subunit%20RNAs;dbxref=SGD:S000004947;orf_classification=Verified","YNL002C"
"5405","chr14","SGD","gene",651867,653027,NA,"+",NA,"ID=YNL001W;Name=YNL001W;gene=DOM34;Alias=DOM34;Ontology_term=GO:0006412,GO:0003674,GO:0005737,GO:0007126,GO:0005634,GO:0006417,GO:0007049,GO:0007067,GO:0051301;Note=Probable%20RNA-binding%20protein%2C%20functions%20in%20protein%20translation%20to%20promote%20G1%20progression%20and%20differentiation%2C%20required%20for%20meiotic%20cell%20division;dbxref=SGD:S000004946;orf_classification=Verified","YNL001W"
"5412","chr14","SGD","gene",654033,655472,NA,"-",NA,"ID=YNR001C;Name=YNR001C;gene=CIT1;Alias=CIT1,LYS6,CS1;Ontology_term=GO:0006099,GO:0006101,GO:0006537,GO:0005739,GO:0004108,GO:0046356,GO:0005737,GO:0016740,GO:0046912;Note=Citrate%20synthase%2C%20catalyzes%20the%20condensation%20of%20acetyl%20coenzyme%20A%20and%20oxaloacetate%20to%20form%20citrate%3B%20the%20rate-limiting%20enzyme%20of%20the%20TCA%20cycle%3B%20nuclear%20encoded%20mitochondrial%20protein;dbxref=SGD:S000005284;orf_classification=Verified","YNR001C"
"5414","chr14","SGD","gene",655674,655892,NA,"+",NA,"ID=YNR001W-A;Name=YNR001W-A;Ontology_term=GO:0005575,GO:0003674,GO:0008150;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20functional%20protein%3B%20identified%20by%20homology;dbxref=SGD:S000007625;orf_classification=Dubious","YNR001W-A"
"5422","chr14","SGD","gene",657419,658267,NA,"-",NA,"ID=YNR002C;Name=YNR002C;gene=ATO2;Alias=ATO2,FUN34;Ontology_term=GO:0019740,GO:0005739,GO:0008519,GO:0015696,GO:0005886,GO:0016020,GO:0016021;Note=Putative%20transmembrane%20protein%20involved%20in%20export%20of%20ammonia%2C%20a%20starvation%20signal%20that%20promotes%20cell%20death%20in%20aging%20colonies%3B%20phosphorylated%20in%20mitochondria%3B%20member%20of%20the%20TC%209.B.33%20YaaH%20family%3B%20homolog%20of%20Ady2p%20and%20Y.%20lipolytica%20Gpr1p;dbxref=SGD:S000005285;orf_classification=Verified","YNR002C"
"5424","chr14","SGD","gene",658755,659708,NA,"-",NA,"ID=YNR003C;Name=YNR003C;gene=RPC34;Alias=RPC34;Ontology_term=GO:0005666,GO:0006383,GO:0005634,GO:0005737,GO:0003899,GO:0042254,GO:0005739,GO:0003677,GO:0006350,GO:0016740,GO:0016779;Note=RNA%20polymerase%20III%20subunit%20C34%3B%20interacts%20with%20TFIIIB70%20and%20is%20a%20key%20determinant%20in%20pol%20III%20recruitment%20by%20the%20preinitiation%20complex;dbxref=SGD:S000005286;orf_classification=Verified","YNR003C"
"5426","chr14","SGD","gene",658831,658929,NA,"+",NA,"ID=YNR003W-A;Name=YNR003W-A;Ontology_term=GO:0003674,GO:0005575,GO:0008150;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data%3B%20completely%20overlaps%20the%20verified%20gene%20RPC34%2FYNR003C;dbxref=SGD:S000028705;orf_classification=Dubious","YNR003W-A"
"54291","chr14","SGD","gene",660354,660794,NA,"+",NA,"ID=YNR004W;Name=YNR004W;Ontology_term=GO:0008150,GO:0003674,GO:0005730;Note=Putative%20protein%20of%20unknown%20function%3B%20haploid%20disruptant%20exhibits%20slow%20growth%20rate%20on%20glucose-minimal%20medium%20at%2015%20C;dbxref=SGD:S000005287;orf_classification=Uncharacterized","YNR004W"
"54311","chr14","SGD","gene",661342,661746,NA,"-",NA,"ID=YNR005C;Name=YNR005C;Ontology_term=GO:0003674,GO:0008150,GO:0005575;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20functional%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data;dbxref=SGD:S000005288;orf_classification=Dubious","YNR005C"
"54331","chr14","SGD","gene",661397,663265,NA,"+",NA,"ID=YNR006W;Name=YNR006W;gene=VPS27;Alias=VPS27,DID7,VPT27,VPL23,SSV17,GRD11;Ontology_term=GO:0045053,GO:0005768,GO:0005515,GO:0032266,GO:0033565,GO:0045324,GO:0006623,GO:0006886,GO:0008270,GO:0046872;Note=Endosomal%20protein%20that%20forms%20a%20complex%20with%20Hse1p%3B%20required%20for%20recycling%20Golgi%20proteins%2C%20forming%20lumenal%20membranes%20and%20sorting%20ubiquitinated%20proteins%20destined%20for%20degradation%3B%20has%20Ubiquitin%20Interaction%20Motifs%20which%20bind%20ubiquitin%20(Ubi4p);dbxref=SGD:S000005289;orf_classification=Verified","YNR006W"
"54351","chr14","SGD","gene",663593,664525,NA,"-",NA,"ID=YNR007C;Name=YNR007C;gene=ATG3;Alias=ATG3,AUT1,APG3;Ontology_term=GO:0006914,GO:0006623,GO:0019776,GO:0006501,GO:0005737,GO:0000045,GO:0005829,GO:0006612,GO:0006512,GO:0006810,GO:0015031;Note=Protein%20involved%20in%20autophagy%3B%20E2-like%20enzyme%20that%20plays%20a%20role%20in%20formation%20of%20Atg8p-phosphatidylethanolamine%20conjugates%2C%20which%20are%20involved%20in%20membrane%20dynamics%20during%20autophagy;dbxref=SGD:S000005290;orf_classification=Verified","YNR007C"
"54371","chr14","SGD","gene",664807,666792,NA,"+",NA,"ID=YNR008W;Name=YNR008W;gene=LRO1;Alias=LRO1;Ontology_term=GO:0019915,GO:0005783,GO:0019432,GO:0046027,GO:0004607,GO:0006629,GO:0008415,GO:0016020,GO:0016021,GO:0016740;Note=Acyltransferase%20that%20catalyzes%20diacylglycerol%20esterification%3B%20one%20of%20several%20acyltransferases%20that%20contribute%20to%20triglyceride%20synthesis%3B%20putative%20homolog%20of%20human%20lecithin%20cholesterol%20acyltransferase;dbxref=SGD:S000005291;orf_classification=Verified","YNR008W"
"54391","chr14","SGD","gene",667101,667850,NA,"+",NA,"ID=YNR009W;Name=YNR009W;gene=NRM1;Alias=NRM1;Ontology_term=GO:0005634,GO:0016564,GO:0016481,GO:0005737;Note=Transcriptional%20co-repressor%20of%20MBF%20(MCB%20binding%20factor)-regulated%20gene%20expression%3B%20Nrm1p%20associates%20stably%20with%20promoters%20via%20MBF%20to%20repress%20transcription%20upon%20exit%20from%20G1%20phase;dbxref=SGD:S000005292;orf_classification=Verified","YNR009W"
"5441","chr14","SGD","gene",668155,668604,NA,"+",NA,"ID=YNR010W;Name=YNR010W;gene=CSE2;Alias=CSE2,MED9;Ontology_term=GO:0000070,GO:0000119,GO:0006366,GO:0016455,GO:0005634,GO:0006350,GO:0006355;Note=Subunit%20of%20the%20RNA%20polymerase%20II%20mediator%20complex%3B%20associates%20with%20core%20polymerase%20subunits%20to%20form%20the%20RNA%20polymerase%20II%20holoenzyme%3B%20component%20of%20the%20Med9%2F10%20module%3B%20required%20for%20regulation%20of%20RNA%20polymerase%20II%20activity;dbxref=SGD:S000005293;orf_classification=Verified","YNR010W"
"5443","chr14","SGD","gene",668731,671361,NA,"-",NA,"ID=YNR011C;Name=YNR011C;gene=PRP2;Alias=PRP2,RNA2;Ontology_term=GO:0004004,GO:0005681,GO:0005634,GO:0031202,GO:0000356,GO:0000166,GO:0003676,GO:0004386,GO:0005524,GO:0006397,GO:0008026,GO:0008380,GO:0016787;Note=RNA-dependent%20ATPase%20in%20the%20DEAH-box%20family%2C%20required%20for%20activation%20of%20the%20spliceosome%20before%20the%20first%20transesterification%20step%20in%20RNA%20splicing;dbxref=SGD:S000005294;orf_classification=Verified","YNR011C"
"5445","chr14","SGD","gene",671843,673348,NA,"+",NA,"ID=YNR012W;Name=YNR012W;gene=URK1;Alias=URK1;Ontology_term=GO:0004849,GO:0008655,GO:0005737,GO:0042254,GO:0005634,GO:0000166,GO:0005524,GO:0009058,GO:0016301,GO:0016740;Note=Uridine%2Fcytidine%20kinase%2C%20component%20of%20the%20pyrimidine%20ribonucleotide%20salvage%20pathway%20that%20converts%20uridine%20into%20UMP%20and%20cytidine%20into%20CMP%3B%20involved%20in%20the%20pyrimidine%20deoxyribonucleotide%20salvage%20pathway%2C%20converting%20deoxycytidine%20into%20dCMP;dbxref=SGD:S000005295;orf_classification=Verified","YNR012W"
"5447","chr14","SGD","gene",673439,676123,NA,"-",NA,"ID=YNR013C;Name=YNR013C;gene=PHO91;Alias=PHO91;Ontology_term=GO:0006817,GO:0015114,GO:0016020,GO:0015137,GO:0015746,GO:0016021,GO:0006797,GO:0005774;Note=Low-affinity%20phosphate%20transporter%20of%20the%20vacuolar%20membrane%3B%20deletion%20of%20pho84%2C%20pho87%2C%20pho89%2C%20pho90%2C%20and%20pho91%20causes%20synthetic%20lethality%3B%20transcription%20independent%20of%20Pi%20and%20Pho4p%20activity%3B%20overexpression%20results%20in%20vigorous%20growth;dbxref=SGD:S000005296;orf_classification=Verified","YNR013C"
"5449","chr14","SGD","gene",676876,677514,NA,"+",NA,"ID=YNR014W;Name=YNR014W;Ontology_term=GO:0008150,GO:0003674,GO:0005737;Note=Putative%20protein%20of%20unknown%20function%3B%20expression%20is%20cell-cycle%20regulated%2C%20Azf1p-dependent%2C%20and%20heat-inducible;dbxref=SGD:S000005297;orf_classification=Uncharacterized","YNR014W"
"5451","chr14","SGD","gene",677798,678952,NA,"+",NA,"ID=YNR015W;Name=YNR015W;gene=SMM1;Alias=SMM1,DUS2;Ontology_term=GO:0017150,GO:0006400,GO:0008033,GO:0005634,GO:0005737,GO:0003824,GO:0008152,GO:0016491,GO:0050660;Note=Dihydrouridine%20synthase%2C%20member%20of%20a%20family%20of%20dihydrouridine%20synthases%20including%20Dus1p%2C%20Smm1p%2C%20Dus3p%2C%20and%20Dus4p%3B%20modifies%20uridine%20residues%20at%20position%2020%20of%20cytoplasmic%20tRNAs;dbxref=SGD:S000005298;orf_classification=Verified","YNR015W"
"5453","chr14","SGD","gene",679084,685785,NA,"-",NA,"ID=YNR016C;Name=YNR016C;gene=ACC1;Alias=ACC1,MTR7,FAS3,ABP2;Ontology_term=GO:0003989,GO:0005789,GO:0006998,GO:0004075,GO:0006633,GO:0006606,GO:0005739,GO:0000166,GO:0003824,GO:0005524,GO:0008152,GO:0008610,GO:0009374,GO:0016874,GO:0030145,GO:0046872;Note=Acetyl-CoA%20carboxylase%2C%20biotin%20containing%20enzyme%20that%20catalyzes%20the%20carboxylation%20of%20acetyl-CoA%20to%20form%20malonyl-CoA%3B%20required%20for%20de%20novo%20biosynthesis%20of%20long-chain%20fatty%20acids;dbxref=SGD:S000005299;orf_classification=Verified","YNR016C"
"5455","chr14","SGD","gene",687324,687992,NA,"+",NA,"ID=YNR017W;Name=YNR017W;gene=TIM23;Alias=TIM23,MAS6,MPI3,MIM23;Ontology_term=GO:0005744,GO:0008565,GO:0030150,GO:0005739,GO:0005743,GO:0006605,GO:0006810,GO:0006886,GO:0015031,GO:0015450,GO:0016020,GO:0016021,GO:0019867;Note=Essential%20protein%20of%20the%20mitochondrial%20inner%20membrane%2C%20component%20of%20the%20mitochondrial%20import%20system;dbxref=SGD:S000005300;orf_classification=Verified","YNR017W"
"5457","chr14","SGD","gene",688681,689355,NA,"+",NA,"ID=YNR018W;Name=YNR018W;Ontology_term=GO:0003674,GO:0008150,GO:0005739,GO:0016020,GO:0016021;Note=Putative%20protein%20of%20unknown%20function%3B%20the%20authentic%2C%20non-tagged%20protein%20is%20detected%20in%20highly%20purified%20mitochondria%20in%20high-throughput%20studies;dbxref=SGD:S000005301;orf_classification=Uncharacterized","YNR018W"
"5459","chr14","SGD","gene",689750,691678,NA,"+",NA,"ID=YNR019W;Name=YNR019W;gene=ARE2;Alias=ARE2,SAT1;Ontology_term=GO:0005783,GO:0016125,GO:0004772,GO:0008415,GO:0016020,GO:0016021,GO:0016740;Note=Acyl-CoA%3Asterol%20acyltransferase%2C%20isozyme%20of%20Are1p%3B%20endoplasmic%20reticulum%20enzyme%20that%20contributes%20the%20major%20sterol%20esterification%20activity%20in%20the%20presence%20of%20oxygen;dbxref=SGD:S000005302;orf_classification=Verified","YNR019W"
"5461","chr14","SGD","gene",691821,692633,NA,"-",NA,"ID=YNR020C;Name=YNR020C;gene=ATP23;Alias=ATP23;Ontology_term=GO:0004222,GO:0016485,GO:0006461,GO:0005743;Note=Putative%20metalloprotease%20of%20the%20mitochondrial%20inner%20membrane%2C%20required%20for%20processing%20of%20Atp6p%3B%20has%20an%20additional%20role%20in%20assembly%20of%20the%20F0%20sector%20of%20the%20F1F0%20ATP%20synthase%20complex;dbxref=SGD:S000005303;orf_classification=Verified","YNR020C"
"5463","chr14","SGD","gene",692788,694002,NA,"+",NA,"ID=YNR021W;Name=YNR021W;Ontology_term=GO:0008150,GO:0003674,GO:0005783;Note=Putative%20protein%20of%20unknown%20function%3B%20green%20fluorescent%20protein%20(GFP)-fusion%20protein%20localizes%20to%20the%20endoplasmic%20reticulum%3B%20YNR021W%20is%20not%20an%20essential%20gene;dbxref=SGD:S000005304;orf_classification=Uncharacterized","YNR021W"
"5465","chr14","SGD","gene",694185,694604,NA,"-",NA,"ID=YNR022C;Name=YNR022C;gene=MRPL50;Alias=MRPL50;Ontology_term=GO:0005762,GO:0003735,GO:0006412,GO:0005739,GO:0030529;Note=Mitochondrial%20ribosomal%20protein%20of%20the%20large%20subunit%2C%20not%20essential%20for%20mitochondrial%20translation;dbxref=SGD:S000005305;orf_classification=Verified","YNR022C"
"5467","chr14","SGD","gene",694829,696529,NA,"+",NA,"ID=YNR023W;Name=YNR023W;gene=SNF12;Alias=SNF12,SWP73;Ontology_term=GO:0016585,GO:0006338,GO:0016251,GO:0016514,GO:0005634,GO:0006350,GO:0006355;Note=73%20kDa%20subunit%20of%20the%20SWI%2FSNF%20chromatin%20remodeling%20complex%20involved%20in%20transcriptional%20regulation%3B%20homolog%20of%20Rsc6p%20subunit%20of%20the%20RSC%20chromatin%20remodeling%20complex%3B%20deletion%20mutants%20are%20temperature-sensitive;dbxref=SGD:S000005306;orf_classification=Verified","YNR023W"
"5469","chr14","SGD","gene",696820,697380,NA,"+",NA,"ID=YNR024W;Name=YNR024W;Ontology_term=GO:0003674,GO:0005634,GO:0008150,GO:0005840;Note=Protein%20of%20unknown%20function%20that%20may%20interact%20with%20ribosomes%2C%20based%20on%20co-purification%20experiments%3B%20green%20fluorescent%20protein%20(GFP)-fusion%20protein%20localizes%20to%20the%20nucleus;dbxref=SGD:S000005307;orf_classification=Verified","YNR024W"
"5471","chr14","SGD","gene",697113,697472,NA,"-",NA,"ID=YNR025C;Name=YNR025C;Ontology_term=GO:0003674,GO:0008150,GO:0005575;Note=Dubious%20open%20reading%20frame%20unlikely%20to%20encode%20a%20functional%20protein%2C%20based%20on%20available%20experimental%20and%20comparative%20sequence%20data%3B%20deletion%20reduces%20expression%20of%20PIS1%20gene%20encoding%20phosphatidylinositol%20synthase;dbxref=SGD:S000005308;orf_classification=Dubious","YNR025C"
"5473","chr14","SGD","gene",697685,699100,NA,"-",NA,"ID=YNR026C;Name=YNR026C;gene=SEC12;Alias=SEC12,SED2;Ontology_term=GO:0030433,GO:0005085,GO:0006888,GO:0000299,GO:0030176,GO:0005783,GO:0006810,GO:0015031,GO:0016020,GO:0016021;Note=Guanine%20nucleotide%20exchange%20factor%20(GEF)%3B%20glycosylated%20integral%20membrane%20protein%20of%20the%20endoplasmic%20reticulum%2C%20important%20for%20the%20initiation%20of%20transport%20vesicle%20budding%20from%20the%20endoplasmic%20reticulum%20through%20activation%20of%20the%20GTPase%20Sar1p;dbxref=SGD:S000005309;orf_classification=Verified","YNR026C"
